"","CityName","UniqueUserCount","Lat","Lon"
"128","Ourinhos",85,-22.9830560403437,-49.8684402002621
"129","Tubarao",85,-28.4825163184172,-49.0128065153086
"130","Cabo_de_Santo_Agostinho",83,-8.28136708365941,-35.0259039896956
"131","Lages",82,-27.8115744954513,-50.3211115552412
"132","Lavras",82,-21.2377009209911,-44.9965687001614
"133","Porto_Feliz",82,-23.2144439579485,-47.5221903089387
"134","Conselheiro_Lafaiete",81,-20.6618380087612,-43.7904518047701
"135","Toledo",81,-24.7325669330404,-53.7489875143077
"136","Araxa",80,-19.5951628620748,-46.9406940229424
"137","Sobral",78,-3.68773682900262,-40.3507896758976
"138","Alfenas",76,-21.4313757419471,-45.9465543187171
"139","Ribeirao_das_Neves",76,-19.7683359203577,-44.0856559497236
"140","Birigui",75,-21.2905445937848,-50.3394051794091
"141","Passos",74,-20.7207220670527,-46.6102915646738
"142","Patos",74,-7.02054112041053,-37.2752877583346
"143","Barreiras",73,-12.144618904473,-44.9967705658594
"144","Jaboticabal",73,-21.2595419502598,-48.3193938966827
"145","Mirassol",72,-20.8177648105421,-49.5079368997746
"146","Sinop",71,-11.8670258819972,-55.5023104801071
"147","Bebedouro",70,-20.9429091044084,-48.4814413603644
"148","Formosa",70,-15.5352484749263,-47.3327386408555
"149","Umuarama",70,-23.7588408879364,-53.3037446539017
"150","Palmas",69,-10.2410841913087,-48.3252592566704
"151","Itabuna",68,-14.7916981714569,-39.2792333599205
"152","Castanhal",67,-1.2898987317881,-47.9254090397162
"153","Itauna",67,-20.0749797947271,-44.5811390755825
"154","Porto_Velho",67,-8.77191046957186,-63.8701535737341
"155","Cachoeiro_de_Itapemirim",66,-20.8487448114834,-41.1098298574485
"156","Santa_Cruz_do_Capibaribe",66,-7.9533241162071,-36.2005066844675
"157","Cruzeiro",65,-22.5737472899597,-44.9627451515751
"158","Guaiba",65,-30.1176476030399,-51.3506909308322
"159","Sapiranga",64,-29.6353041458454,-51.0019791290173
"160","Leme",62,-22.1901089416806,-47.3919221167778
"161","Camacari",61,-12.7031362514619,-38.3266564781865
"162","Fazenda_Rio_Grande",61,-25.6488089382353,-49.3093614911765
"163","Campo_Mourao",60,-24.0461358944181,-52.3786787135659
"164","Erechim",60,-27.6370099113728,-52.273859351442
"165","Pedreira",60,-22.7369604154258,-46.9071346404978
"166","Sorriso",60,-12.5550349423359,-55.7225806247665
"167","Maceio",59,-9.55635229287612,-35.7579051126354
"168","Pato_Branco",59,-26.2190980603545,-52.6718235667212
"169","Teofilo_Otoni",59,-17.8546182257617,-41.5071420567119
"170","Capivari",58,-22.9997776948598,-47.5062680518342
"171","Imperatriz",58,-5.51421762036881,-47.453485495017
"172","Lencois_Paulista",58,-22.6009168431373,-48.7950875238095
"173","Matao",57,-21.6036938616453,-48.3624151973911
"174","Rio_Negro_Mafra",57,-26.1146435401927,-49.8037831830215
"175","Artur_Nogueira",56,-22.5738017809424,-47.1628710279619
"176","Francisco_Beltrao",56,-26.0749597568292,-53.0510124850143
"177","Vitoria_de_Santo_Antao",55,-8.12244717002758,-35.2957148213406
"178","Caico",53,-6.45871991377398,-37.0970597071175
"179","Itapira",53,-22.4316316203704,-46.8277266263889
"180","Ituiutaba",53,-18.9782725469835,-49.461602743905
"181","Monte_Mor",52,-22.938396530198,-47.2887066831683
"182","Arapongas",51,-23.4096049509292,-51.4361408011034
"183","Caxias",51,-4.86296769292929,-43.3546017565657
"184","Jequie",50,-13.8603901300408,-40.0808097929624
"185","Farroupilha",49,-29.2340415810612,-51.345178282147
"186","Itapeva",49,-23.9800356074501,-48.8786055709478
"187","Sao_Bento_do_Sul",49,-26.2472163282734,-49.3817298357745
"188","Nova_Serrana",48,-19.8731413745098,-44.9859675973856
"189","Taquaritinga",48,-21.4078843664342,-48.5038124332184
"190","Iguatu",47,-6.361781890484,-39.2984650694007
"191","Penapolis",47,-21.4124977805139,-50.073559318344
"192","Bage",46,-31.3274264347831,-54.1029136622719
"193","Picos",46,-7.08388691661857,-41.4675776433508
"194","Apucarana",45,-23.5509768563072,-51.4598475829264
"195","Mococa",45,-21.4685662733189,-47.0041265407456
"196","Santa_Fe_do_Sul",45,-20.2125996833333,-50.9285153233333
"197","Vitoria",45,-20.3266749911853,-40.4059056292601
"198","Lrati",44,-25.4693548851391,-50.6579139967436
"199","Porto_Ferreira",44,-21.8541442017333,-47.476515008138
"200","Goianesia",43,-15.3196427406417,-49.118227912656
"201","Parauapebas",43,-6.07216784150124,-49.8940975872312
"202","Santa_Maria",43,-29.6971928553922,-53.7871826814729
"203","Serra",43,-20.178213087848,-40.2755787923732
"204","Sousa",43,-6.75853888119667,-38.2311094129103
"205","Ararangua",42,-28.9387210140644,-49.483419020794
"206","Batatais",42,-20.8935380184906,-47.5865964269182
"207","Fernandopolis",42,-20.2758740990317,-50.2445051263204
"208","Ibitinga",42,-21.7579759654417,-48.8281655863798
"209","Jatai",42,-17.886864783414,-51.7264999672999
"210","Sao_Jose",42,-27.6405303776701,-48.6946855137621
"211","Tiete",42,-23.1031439365249,-47.7143621167278
"212","Alagoinhas",41,-12.1398670944024,-38.4193883931386
"213","Aracaju",41,-10.9361100530729,-37.094325883452
"214","Assu",41,-5.57643761436832,-36.9104629377764
"215","Boa_Vista",41,2.82659148795994,-60.7220458764459
"216","Paranavai",41,-23.0784666200664,-52.464019576137
"217","Sao_Josedo_Rio_Pardo",41,-21.5974628123429,-46.8919513069106
"218","Tupa",41,-21.9345906439011,-50.512041842552
"219","Andradina",40,-20.9000117389307,-51.3786560908866
"220","Cerquilho",40,-23.1675290056529,-47.7459158181263
"221","Itapipoca",40,-3.49803028339013,-39.578684163509
"222","Novo_Horizonte",40,-21.4675376253846,-49.2272598929487
"223","Serra_Talhada",40,-7.98709509320236,-38.2941939636589
"224","Vilhena",40,-12.7332736008,-60.1298596302833
"225","Santa_Cruz_do_Rio_Pardo",39,-22.9015516492908,-49.6220955150709
"226","Sao_Mateus",39,-18.7216693617797,-39.857231408461
"227","Barra_do_Garcas",38,-15.8924717420155,-52.2626245765332
"228","Cajazeiras",38,-6.88935759153732,-38.5604773295059
"229","Cambe",38,-23.2820957440191,-51.276920761563
"230","Campo_Belo",38,-20.8968373342593,-45.2725671272142
"231","Carpina",38,-7.84708897132483,-35.2516991717813
"232","Joacaba",38,-27.1734912422255,-51.5070091592648
"233","Planaltina",38,-15.4528668946015,-47.616819433162
"234","Promissao",38,-21.5375400401073,-49.8572771347549
"235","Sao_Joaquim_da_Barra",38,-20.5825830547035,-47.8647853336742
"236","Adamantina",37,-21.6831250230172,-51.0680494356034
"237","Concordia",37,-27.232760490553,-52.0256527706989
"238","Itajai",36,-26.9171497702703,-48.6975430675676
"239","Limoeiro",36,-7.86700237961196,-35.4432077676527
"240","Medianeira",36,-25.2943520917741,-54.0941371271486
"241","Santo_Antonio_de_Jesus",36,-12.9667329667231,-39.2653139115725
"242","Lucas_do_Rio_Verde",35,-13.0650746859162,-55.921529462232
"243","Primavera_do_Leste",35,-15.5531960916241,-54.2966852959609
"244","Acailandia",34,-4.95082391247086,-47.4995259745921
"245","Assis_Chateaubriand",34,-24.4086669497817,-53.5210137729258
"246","Mineiros",34,-17.5653882541254,-52.556298980198
"247","Tiangua",34,-3.73113442439904,-40.9873904595753
"248","Unai",34,-16.3595265221995,-46.9021142739071
"249","Venancio_Aires",34,-29.6071929661458,-52.190593421875
"250","Aquidauana",33,-20.4765998725694,-55.7959737112268
"251","Ariquemes",33,-9.92496088170491,-63.0554786687145
"252","Jales",33,-20.2686150546935,-50.5480246570402
"253","Espirito_Santo_do_Pinhal",32,-22.1965157298137,-46.7501069052795
"254","Luis_Eduardo_Magalhaes",32,-12.0934571454157,-45.7928425911882
"255","Salgueiro",32,-8.07184246647212,-39.1291426332781
"256","Castro",31,-24.7903557238696,-50.0063269014721
"257","Ipatinga",31,-19.4562357355462,-42.5568227928626
"258","Santo_Angelo",31,-28.2982587865284,-54.2638753800613
"259","Cruz_das_Almas",30,-12.6674340847522,-39.105435717283
"260","Limoeiro_do_Norte",30,-5.14313968150685,-38.0916676506849
"261","Rio_das_Pedras",30,-22.8413430556135,-47.6062960241571
"262","Xanxere",30,-26.8776495890122,-52.4024515737864
"263","Arcoverde",29,-8.41712940238095,-37.0607800382173
"264","Cruz_Alta",29,-28.6453604991087,-53.6046506292335
"265","Maracaju",29,-21.6252569699834,-55.1598324528192
"266","Marechal_Candido_Rondon",29,-24.5561381798048,-54.0578373832583
"267","Dracena",28,-21.4809848159576,-51.5320324599265
"268","Tangara_da_Serra",28,-14.62719428125,-57.49850871875
"269","Telemaco_Borba",28,-24.3273254789654,-50.6285788904019
"270","Capao_Bonito",27,-24.0046494885496,-48.3456592137405
"271","Itarare",26,-24.1123630024443,-49.3304218411119
"272","Osvaldo_Cruz",26,-21.7971372496101,-50.8746317367771
"273","Presidente_Venceslau",26,-21.8756163753395,-51.8438398252706
"274","Canaa_dos_Carajas",25,-6.52908345502645,-49.8542713121693
"275","Capanema",25,-1.19695062927757,-47.179082590621
"276","Carazinho",25,-28.2905029263158,-52.7900777
"277","Guanambi",25,-14.2187462879483,-42.7779346392335
"278","Ljui",25,-28.3906175046099,-53.9157594025709
"279","Redencao",25,-8.04049413675214,-50.0159697190171
"280","Rolandia",25,-23.3125136393416,-51.368034565515
"281","Santa_Rosa",25,-27.8689588023169,-54.4856713251121
"282","Videira",25,-27.0036967884615,-51.1484830448718
"283","Alegrete",24,-29.7862532767429,-55.7890603002723
"284","Caceres",24,-16.0619045877193,-57.6565997339181
"285","Cianorte",24,-23.6636773759259,-52.6112298925926
"286","Codo",24,-4.46222778452381,-43.8893571829983
"287","Gurupi",24,-11.7367996304224,-49.072333130137
"288","Jardim",24,-21.4750081738889,-56.1505490233333
"289","Pilar_do_Sul",24,-23.8128964571429,-47.7168607714286
"290","Vargem_Grande_do_Sul",24,-21.8348043967433,-46.8913440819923
"291","Araripina",23,-7.57899361403509,-40.5006812631579
"292","Campo_Verde",23,-15.5525042096774,-55.1720728172043
"293","Garca",23,-22.2150973535859,-49.6710201287456
"294","Monte_Alto",23,-21.2621827894103,-48.4984475316993
"295","Paranaiba",23,-19.6770200655738,-51.1873093442623
"296","Santa_Ines",23,-3.66585631986532,-45.3813163055556
"297","Tambau",23,-21.7060255957447,-47.2711375
"298","Agudos",22,-22.4724945371192,-48.9911559138969
"299","Pelotas",22,-31.7294570040428,-52.3279336215441
"300","Canoinhas",21,-26.1755514632653,-50.3925435367347
"301","Descalvado",21,-21.9102238510768,-47.6198542973755
"302","Horizonte",21,-4.10151015268987,-38.4864536743143
"303","Ico",21,-6.40177215722892,-38.8597476572289
"304","Ituverava",21,-20.3320461227139,-47.7912211492625
"305","Rio_Negrinho",21,-26.2471014452891,-49.5130885984153
"306","Santa_Rita_do_Passa_Quatro",21,-21.7056793604651,-47.4791964108527
"307","Sao_Manuel",21,-22.7349828539755,-48.5713220351682
"308","Tailandia",21,-2.94529453225806,-48.9544323960573
"309","Balneario_Camboriu",20,-27.0252335243902,-48.6547688658537
"310","Balsas",20,-7.52900148438929,-46.040170386028
"311","Cacapava",20,-23.106999,-45.698387348
"312","Cacoal",20,-11.4330570335294,-61.4479823435294
"313","Coxim",20,-18.5093176588542,-54.7446701328125
"314","Itumbiara",20,-18.3989616068713,-49.2176718187134
"315","Palmeira_dos_Indios",20,-9.41364913785569,-36.6277811568598
"316","Paraiso_do_Tocantins",20,-10.1750653564605,-48.8827532761381
"317","Arapiraca",19,-9.73807156086408,-36.6512841825922
"318","Itapolis",19,-21.5936218965116,-48.8091244853682
"319","Jacobina",19,-11.1844431330957,-40.5165238080108
"320","Petrolina",19,-9.411383546875,-40.512073703125
"321","Taua",19,-5.99350772146497,-40.2948441772865
"322","Arcos",18,-20.2879147613013,-45.5426434020864
"323","Cacador",18,-26.7802255523153,-51.0109539924795
"324","Caetite",18,-14.0669137985444,-42.485964380968
"325","Guarabira",18,-6.85587091666667,-35.4966251041667
"326","Irece",18,-11.3029391770175,-41.8544356601754
"327","Lagarto",18,-10.9142740960329,-37.6689130718432
"328","Sao_Borja",17,-28.6519723340208,-55.9971406221479
"329","Senhor_do_Bonfim",17,-10.4581773485054,-40.1864845342921
"330","Xinguara",17,-7.10299103703704,-49.9469816982571
"331","Frederico_Westphalen",16,-27.3580070638298,-53.3957544787234
"332","Laranjal_Paulista",16,-23.050414096519,-47.8367027373418
"333","Lbipora",16,-23.2680288857939,-51.0512271175487
"334","Palotina",16,-24.2820125585859,-53.8393038007492
"335","Sao_Miguel_do_Oeste",16,-26.7264738809524,-53.5182986666667
"336","Lucelia",15,-21.7269054318182,-51.0173260833333
"337","Boa_Viagem",14,-5.12530028301887,-39.7318462735849
"338","Chapadinha",14,-3.73893216376812,-43.354815497971
"339","Curitibanos",14,-27.285603107403,-50.5806727251386
"340","Guariba",14,-21.3598544150641,-48.229287551282
"341","Laranjal",14,-1.50781766666667,-48.6690521083333
"342","Santa_Terezinha_de_Itaipu",14,-25.441788625,-54.3992835
"343","Bariri",13,-22.0740990211669,-48.7397422090004
"344","Paracatu",13,-17.2347505333333,-46.8660564666667
"345","Rolim_de_Moura",13,-11.7256396671254,-61.7776833651376
"346","Santa_Maria_da_Vitoria",13,-13.3956306954545,-44.1978994181818
"347","Trizidela_do_Vale",13,-4.57093690530933,-44.5993542641098
"348","Braco_do_Norte",12,-28.2769796428571,-49.1636729047619
"349","Paragominas",12,-2.99209944544513,-47.3521103307246
"350","Salinas",12,-16.1688924472222,-42.2929601083333
"351","Bom_Jesus",11,-9.07298821774194,-44.3569011693548
"352","Braganca",11,-1.06606157692308,-46.7682459423077
"353","Igarassu",11,-7.86115246428571,-34.9084518333333
"354","Junqueiropolis",11,-21.5104329858156,-51.436617445922
"355","Macapa",11,0.0697497744898965,-51.0927920532214
"356","Martinopolis",11,-22.1471444337836,-51.1729009533163
"357","Nossa_Senhora_da_Gloria",11,-10.2158531510067,-37.4210042064877
"358","Tres_Lagoas",11,-20.7949525810811,-51.697680027027
"359","Campos_Novos",10,-27.3973070952381,-51.2242808571429
"360","Candido_Mota",10,-22.746488625,-50.396108375
"361","Dois_Vizinhos",10,-25.7511943616071,-53.0624829910714
"362","Jaru",10,-10.4338676605839,-62.4657228686131
"363","Parnaiba",10,-2.91482360606061,-41.7322557575758
"364","Barra_do_Bugres",9,-15.0696313432836,-57.1905585820896
"365","Pirapozinho",9,-22.2765697393939,-51.4964170121212
"366","Ribeira_do_Pombal",9,-10.8381481430446,-38.5393645285433
"367","Santo_Estevao",9,-12.4336777116667,-39.2519434596667
"368","Taiobeiras",9,-15.8119035,-42.2275428333333
"369","Alta_Floresta",8,-9.87613613333333,-56.0842021333333
"370","Amambai",8,-23.110048484375,-55.227361390625
"371","Aparecida_do_Taboado",8,-20.0864110714286,-51.0945587857143
"372","Bacabal",8,-4.23697655555556,-44.7939487222222
"373","Ji_Parana",8,-10.877537996546,-61.9682516765826
"374","Nova_Xavantina",8,-14.6701679411765,-52.3506450588235
"375","Regente_Feijo",8,-22.2223969140351,-51.3041411964912
"376","Rondon_do_Para",8,-4.77572165555556,-48.0681525555555
"377","Alta_Floresta_DOeste",7,-11.9294963247863,-61.9971681923077
"378","Araruama",7,-22.8386265,-42.3184696818182
"379","Crateus",7,-5.16643389010989,-40.6666990769231
"380","Guajara_Mirim",7,-10.7619318079561,-65.300260714129
"381","Juina",7,-11.4171435,-58.7592541666667
"382","Ouricuri",7,-7.7619,-40.2663458461538
"383","Paranagua",7,-25.5693797172131,-48.5665050081967
"384","Pontes_e_Lacerda",7,-15.239127984369,-59.3364049925722
"385","Araputanga",6,-15.4655940803258,-58.3445800902256
"386","Campos",6,-21.7605355,-41.3169966666667
"387","Peruibe",6,-24.2929942380952,-47.0250547619048
"388","Pimenta_Bueno",6,-11.674131047619,-61.1913315714286
"389","Quixeramobim",6,-5.19238285564516,-39.2845216825269
"390","Santarem",6,-2.46194004166667,-54.7270735
"391","Tupi_Paulista",6,-21.3903637916667,-51.578801
"392","Dias_dAvila",5,-12.603709,-38.323773
"393","Guarai",5,-8.84660866666667,-48.5073554814815
"394","Itabaiana",5,-10.7012614,-37.428382
"395","Itaberaba",5,-12.5233202222222,-40.2914388888889
"396","Ouro_Preto_do_Oeste",5,-10.7156208181818,-62.2538408181818
"397","Palmeira_das_Missoes",5,-27.8907329824561,-53.3074738473684
"398","Peixoto_de_Azevedo",5,-10.2414088888889,-54.9889233333333
"399","Costa_Rica",4,-18.5491870714286,-53.1331711428571
"400","Governador_Valadares",4,-18.8453147142857,-41.9889718571429
"401","Lago_da_Pedra",4,-4.57111924705882,-45.1311056352941
"402","Araguaina",3,-7.161545,-48.2067525
"403","Caninde",3,-4.34599733333333,-39.3099263333333
"404","Corumba",3,-19.031408,-57.657836
"405","Cosmopolis",3,-22.6227672,-47.187654
"406","Mirassol_DOeste",3,-15.6739701846154,-58.0968267307692
"407","Sao_Jose_dos_Quatro_Marcos",3,-15.62652,-58.17804
"408","Brumado",2,-14.1953947777778,-41.6675446666667
"409","Pacajus",2,-4.1856235,-38.47865925
"410","Pirapora",2,-17.345955,-44.907677
"411","Porto_Nacional",2,-10.6936388671498,-48.3839983321256
"412","SantAna_do_Livramento",2,-30.8713863269231,-55.5179315
"413","Barcarena",1,-1.525577,-48.625066
"414","Barra_Bonita",1,-22.4633164390244,-48.5628617906504
"415","Corrente",1,-10.4391057333333,-45.1698050933333
"416","Espigao_DOeste",1,-11.53448,-61.00539
"417","Floriano",1,-6.789265,-42.990356
"418","Guaranta_do_Norte",1,-9.960582,-54.910004
"419","Guarapari",1,-20.633596,-40.517481
"420","Jacunda",1,-4.444323,-49.114285
"421","Linhares",1,-19.366704,-40.050499
"422","Maraba",1,-5.386426,-49.066656
"423","Marica",1,-22.896458,-42.788475
"424","Ponta_Pora",1,-22.52065,-55.70702
"425","Presidente_Epitacio",1,-21.7857847142857,-52.1255944285714
"426","Rio_das_Ostras",1,-22.504906,-41.98876
"427","Sombrio",1,-29.093354,-49.641725
