"","Surface_pressure","mean_value","UP_value","Low_value"
"85",100.676884963636,-1.89071913289304,-0.875922275164999,-2.90551599062108
"86",100.816740572727,-1.82530234482777,-0.798984423776745,-2.85162026587879
"87",100.956596181818,-1.75988555676249,-0.721810224412281,-2.7979608891127
"88",101.096451790909,-1.69446876869721,-0.644407616123153,-2.74452992127127
"89",101.2363074,-1.62905198063194,-0.566784330458948,-2.69131963080492
"90",101.376163009091,-1.56363519256666,-0.488947886876969,-2.63832249825636
"91",101.516018618182,-1.49821840450138,-0.410905589638596,-2.58553121936416
"92",101.655874227273,-1.4328016164361,-0.3326645260393,-2.5329387068329
"93",101.795729836364,-1.36738482837083,-0.254231565825028,-2.48053809091663
"94",101.935585445455,-1.30196804030555,-0.175613361656896,-2.4283227189542
"95",102.075441054545,-1.23655125224028,-0.0968163504939279,-2.37628615398662
"96",102.215296663636,-1.171134464175,-0.0178467557728299,-2.32442217257717
"97",102.355152272727,-1.10571767610972,0.0612894097265013,-2.27272476194594
"98",102.495007881818,-1.04030088804444,0.140586340432534,-2.22118811652142
"99",102.634863490909,-0.974884099979171,0.220038434043805,-2.16980663400215
"100",102.7747191,-0.909467311913886,0.299640287185302,-2.11857491101307
