"","UTC","mean_value","UP_value","Low_value"
"35",0.170854271356784,-1.98539659814136,-1.72247487527182,-2.2483183210109
"36",0.175879396984925,-2.02371301619276,-1.75679633941824,-2.29062969296728
"37",0.180904522613065,-2.06088214284182,-1.79015934527362,-2.33160494041003
"38",0.185929648241206,-2.09690397808854,-1.82256073578277,-2.37124722039431
"39",0.190954773869347,-2.13177852193292,-1.85399717880919,-2.40955986505665
"40",0.195979899497487,-2.16550577437495,-1.88446515660562,-2.44654639214429
"41",0.201005025125628,-2.19808573541465,-1.91396095469742,-2.48221051613187
"42",0.206030150753769,-2.22951840505199,-1.94248065016332,-2.51655615994067
"43",0.21105527638191,-2.259803783287,-1.9700200993019,-2.54958746727211
"44",0.21608040201005,-2.28894187011967,-1.99657492467703,-2.5813088155623
"45",0.221105527638191,-2.31693266554999,-2.02214050154129,-2.61172482955869
"46",0.226130653266332,-2.34377616957797,-2.04671194364387,-2.64084039551207
"47",0.231155778894472,-2.36947238220361,-2.07028408843859,-2.66866067596863
"48",0.236180904522613,-2.3940213034269,-2.09285148171851,-2.6951911251353
"49",0.241206030150754,-2.41742293324786,-2.1144083617168,-2.72043750477892
"50",0.246231155778894,-2.43967727166647,-2.13494864272895,-2.74440590060399
"51",0.251256281407035,-2.46078431868274,-2.15446589832975,-2.76710273903573
"52",0.256281407035176,-2.48074407429666,-2.1729533442794,-2.78853480431393
"53",0.261306532663317,-2.49955653850825,-2.19040382123763,-2.80870925577887
"54",0.266331658291457,-2.51722171131749,-2.20680977743223,-2.82763364520275
"55",0.271356783919598,-2.53373959272439,-2.22216325145976,-2.84531593398902
"56",0.276381909547739,-2.54911018272895,-2.23645585543087,-2.86176451002703
"57",0.281407035175879,-2.56333348133116,-2.24967875871096,-2.87698820395137
"58",0.28643216080402,-2.57640948853104,-2.26182267254855,-2.89099630451352
"59",0.291457286432161,-2.58833820432857,-2.2728778359275,-2.90379857272964
"60",0.296482412060302,-2.59911962872376,-2.282834003026,-2.91540525442151
"61",0.301507537688442,-2.6087537617166,-2.29168043271185,-2.92582709072136
"62",0.306532663316583,-2.61724060330711,-2.29940588055027,-2.93507532606395
"63",0.311557788944724,-2.62458015349527,-2.30599859384449,-2.94316171314605
"64",0.316582914572864,-2.63077241228109,-2.31144631026832,-2.95009851429386
"65",0.321608040201005,-2.63581737966457,-2.31573626068144,-2.95589849864769
"66",0.326633165829146,-2.6397150556457,-2.31885517673811,-2.9605749345533
"67",0.331658291457286,-2.64246544022449,-2.3207893039056,-2.96414157654338
"68",0.336683417085427,-2.64406853340094,-2.32152442049486,-2.96661264630702
"69",0.341708542713568,-2.64452433517505,-2.32104586326921,-2.9680028070809
"70",0.346733668341709,-2.64383284554682,-2.31933856013334,-2.96832713096029
"71",0.351758793969849,-2.64199406451624,-2.31638707031057,-2.96760105872191
"72",0.35678391959799,-2.63900799208332,-2.31217563228882,-2.96584035187783
"73",0.361809045226131,-2.63487462824806,-2.30668821965471,-2.96306103684142
"74",0.366834170854271,-2.62959397301046,-2.29990860474004,-2.95927934128088
"75",0.371859296482412,-2.62316602637051,-2.29182042977961,-2.95451162296141
"76",0.376884422110553,-2.61559078832823,-2.28240728502963,-2.94877429162682
"77",0.381909547738693,-2.6068682588836,-2.27165279302963,-2.94208372473756
"78",0.386934673366834,-2.59699843803662,-2.25954069792034,-2.93445617815291
"79",0.391959798994975,-2.58598132578731,-2.24605495846785,-2.92590769310676
"80",0.396984924623116,-2.57381692213565,-2.23117984320731,-2.91645400106399
"81",0.402010050251256,-2.56050522708165,-2.21490002592212,-2.90611042824118
"82",0.407035175879397,-2.54604624062531,-2.19720067953435,-2.89489180171627
"83",0.412060301507538,-2.53043996276663,-2.17806756641017,-2.88281235912309
"84",0.417085427135678,-2.5136863935056,-2.15748712309258,-2.86988566391862
"85",0.422110552763819,-2.49578553284223,-2.13544653756623,-2.85612452811824
"86",0.42713567839196,-2.47673738077652,-2.11193381733583,-2.84154094421722
"87",0.4321608040201,-2.45654193730847,-2.08693784685418,-2.82614602776276
"88",0.437185929648241,-2.43519920243808,-2.06044843315567,-2.80994997172048
"89",0.442211055276382,-2.41270917616534,-2.03245633891907,-2.79296201341161
"90",0.447236180904523,-2.38907185849026,-2.00295330257977,-2.77519041440075
"91",0.452261306532663,-2.36428724941284,-1.97193204551267,-2.756642453313
"92",0.457286432160804,-2.33835534893307,-1.93938626669263,-2.73732443117351
"93",0.462311557788945,-2.31127615705097,-1.90531062558786,-2.71724168851407
"94",0.467336683417085,-2.28304967376652,-1.86970071433874,-2.69639863319429
"95",0.472361809045226,-2.25367589907973,-1.83255302050698,-2.67479877765248
"96",0.477386934673367,-2.22315483299059,-1.79386488184262,-2.65244478413856
"97",0.482412060301508,-2.19148647549912,-1.75363443460798,-2.62933851639026
"98",0.487437185929648,-2.1586708266053,-1.71186055702052,-2.60548109619008
"99",0.492462311557789,-2.12470788630914,-1.66854280934024,-2.58087296327804
"100",0.49748743718593,-2.08959765461064,-1.62368137203876,-2.55551393718252
"101",0.50251256281407,-2.05334013150979,-1.57727698336055,-2.52940327965903
"102",0.507537688442211,-2.01593531700661,-1.52933087743205,-2.50253975658116
"103",0.512562814070352,-1.97738321110108,-1.47984472390346,-2.4749216982987
"104",0.517587939698492,-1.93768381379321,-1.42882056993146,-2.44654705765496
"105",0.522613065326633,-1.89683712508299,-1.3762607851366,-2.41741346502939
"106",0.527638190954774,-1.85484314497044,-1.32216801000419,-2.38751827993669
"107",0.532663316582915,-1.81170187345554,-1.26654510804681,-2.35685863886427
"108",0.537688442211055,-1.7674133105383,-1.209395121913,-2.32543149916359
"109",0.542713567839196,-1.72197745621871,-1.15072123351221,-2.29323367892521
"110",0.547738693467337,-1.67539431049679,-1.09052672813097,-2.26026189286261
"111",0.552763819095477,-1.62766387337252,-1.02881496243878,-2.22651278430626
"112",0.557788944723618,-1.57878614484591,-0.965589336223353,-2.19198295346847
"113",0.562814070351759,-1.52876112491696,-0.900853267651492,-2.15666898218243
"114",0.5678391959799,-1.47758881358567,-0.834610171822488,-2.12056745534884
"115",0.57286432160804,-1.42526921085203,-0.766863442362935,-2.08367497934113
"116",0.577889447236181,-1.37180231671605,-0.697616435803705,-2.0459881976284
"117",0.582914572864322,-1.31718813117773,-0.626872458479257,-2.00750380387621
"118",0.587939698492462,-1.26142665423707,-0.554634755694809,-1.96821855277933
"119",0.592964824120603,-1.20451788589406,-0.480906502917014,-1.92812926887111
"120",0.597989949748744,-1.14646182614871,-0.40569079875665,-1.88723285354078
"121",0.603015075376884,-1.08725847500102,-0.328990659527206,-1.84552629047484
"122",0.608040201005025,-1.02690783245099,-0.250809015179577,-1.80300664972241
"123",0.613065326633166,-0.965409898498617,-0.17114870643002,-1.75967109056721
"124",0.618090452261307,-0.902764673143899,-0.0900124829154902,-1.71551686337231
"125",0.623115577889447,-0.838972156386841,-0.00740300222687662,-1.67054131054681
"126",0.628140703517588,-0.77403234822744,0.0766771703134687,-1.62474186676835
"127",0.633165829145729,-0.707945248665698,0.162225561248674,-1.57811605858007
"128",0.638190954773869,-0.640710857701611,0.249239788063746,-1.53066150346697
"129",0.64321608040201,-0.572329175335183,0.337717557833532,-1.4823759085039
"130",0.648241206030151,-0.502800201566412,0.42765666552289,-1.43325706865571
"131",0.653266331658292,-0.432123936395298,0.519054992009018,-1.38330286479961
"132",0.658291457286432,-0.360300379821846,0.611910501886532,-1.33251126153022
"133",0.663316582914573,-0.287329531846048,0.706221241107401,-1.2808803047995
"134",0.668341708542714,-0.213211392467906,0.801985334500241,-1.22840811943605
"135",0.673366834170854,-0.137945961687425,0.899200983206978,-1.17509290658183
"136",0.678391959798995,-0.0615332395046,0.997866462068886,-1.12093294107809
"137",0.683417085427136,0.0160267740805633,1.09798011698895,-1.06592656882782
"138",0.688442211055276,0.0947340790680737,1.19954036229304,-1.01007220415689
"139",0.693467336683417,0.174588675457926,1.30254567810842,-0.953368327192572
"140",0.698492462311558,0.255590563250118,1.40699460777489,-0.895813481274657
"141",0.703517587939699,0.337739742444654,1.51288575530073,-0.837406270411424
"142",0.708542713567839,0.42103621304153,1.62021778287337,-0.778145356790312
"143",0.71356783919598,0.505479975040751,1.72898940843243,-0.718029458350931
"144",0.718592964824121,0.591071028442313,1.83919940331093,-0.6570573464263
"145",0.723618090452261,0.677809373246218,1.95084658994902,-0.595227843456585
"146",0.728643216080402,0.765695009452466,2.06392983968332,-0.532539820778384
"147",0.733668341708543,0.854727937061051,2.17844807061356,-0.468992196491454
"148",0.738693467336683,0.944908156071985,2.29440024554783,-0.40458393340386
"149",0.743718592964824,1.03623566648526,2.41178537002639,-0.339314037055867
"150",0.748743718592965,1.12871046830088,2.53060249042385,-0.273181553822096
"151",0.753768844221106,1.22233256151883,2.65085069212878,-0.206185569091115
"152",0.758793969849246,1.31710194613913,2.77252909779946,-0.1383252055212
"153",0.763819095477387,1.41301862216178,2.89563686569409,-0.0695996213705403
"154",0.768844221105528,1.51008258958676,3.02017318807368,-8.00890016061651e-06
"155",0.773869346733668,1.60829384841409,3.14613728967551,0.0704504071526704
"156",0.778894472361809,1.70765239864376,3.27352842625491,0.141776371032604
"157",0.78391959798995,1.80815824027577,3.40234588319318,0.213970597358364
"158",0.78894472361809,1.90981137331012,3.53258897416903,0.287033772451216
"159",0.793969849246231,2.01261179774682,3.66425703989148,0.36096655560216
"160",0.798994974874372,2.11655951358586,3.79734944689145,0.435769580280271
"161",0.804020100502513,2.22165452082724,3.9318655863699,0.511443455284587
"162",0.809045226130653,2.32789681947096,4.0678048731,0.58798876584193
"163",0.814070351758794,2.43528640951703,4.20516674438107,0.665406074652991
"164",0.819095477386935,2.54382329096544,4.34395065904191,0.743695922888968
"165",0.824120603015075,2.65350746381619,4.48415609649141,0.822858831140968
"166",0.829145728643216,2.76433892806928,4.6257825558142,0.902895300324363
"167",0.834170854271357,2.87631768372471,4.76882955490925,0.983805812540175
"168",0.839195979899497,2.98944373078249,4.91329662966947,1.06559083189552
"169",0.844221105527638,3.10371706924261,5.0591833332002,1.14825080528502
"170",0.849246231155779,3.21913769910507,5.20648923507501,1.23178616313513
"171",0.85427135678392,3.33570562036988,5.35521392062668,1.31619732011307
"172",0.85929648241206,3.45342083303702,5.50535699027184,1.4014846758022
"173",0.864321608040201,3.57228333710651,5.65691805886767,1.48764861534535
"174",0.869346733668342,3.69229313257834,5.80989675509891,1.57468951005777
"175",0.874371859296482,3.81345021945251,5.9642927208938,1.66260771801122
"176",0.879396984924623,3.93575459772903,6.12010561086755,1.75140358459051
"177",0.884422110552764,4.05920626740789,6.27733509179185,1.84107744302392
"178",0.889447236180904,4.18380522848908,6.43598084208926,1.93162961488891
"179",0.894472361809045,4.30955148097262,6.59604255135117,2.02306041059408
"180",0.899497487437186,4.43644502485851,6.75751991987814,2.11537012983888
"181",0.904522613065327,4.56448586014674,6.92041265824157,2.2085590620519
"182",0.909547738693467,4.69367398683731,7.08472048686563,2.30262748680898
"183",0.914572864321608,4.82400940493021,7.25044313562834,2.39757567423209
"184",0.919597989949749,4.95549211442547,7.41758034348102,2.49340388536991
"185",0.924623115577889,5.08812211532307,7.58613185808506,2.59011237256107
"186",0.92964824120603,5.22189940762301,7.75609743546516,2.68770137978085
"187",0.934673366834171,5.35682399132528,7.92747683967835,2.78617114297221
"188",0.939698492462312,5.4928958664299,8.10026984249787,2.88552189036194
"189",0.944723618090452,5.63011503293687,8.27447622311122,2.98575384276252
"190",0.949748743718593,5.76848149084618,8.45009576783174,3.08686721386062
"191",0.954773869346734,5.90799524015783,8.62712826982296,3.1888622104927
"192",0.959798994974874,6.04865628087182,8.80557352883521,3.29173903290842
"193",0.964824120603015,6.19046461298815,8.98543135095377,3.39549787502253
"194",0.969849246231156,6.33342023650683,9.16670154835809,3.50013892465556
"195",0.974874371859296,6.47752315142785,9.34938393909152,3.60566236376417
"196",0.979899497487437,6.62277335775121,9.53347834684101,3.71206836866141
"197",0.984924623115578,6.76917085547691,9.71898460072633,3.81935711022749
"198",0.989949748743719,6.91671564460496,9.90590253509842,3.9275287541115
"199",0.994974874371859,7.06540772513534,10.0942319893462,4.03658346092448
"200",1,7.21524709706807,10.2839728077118,4.1465213864243
